SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,1162 Platform Dr,Apex,NC,27502-2536,439900,3,3.5,The Villages of Apex,2431,1742,2020,1,181,182,Pre On-Market,,,http://www.redfin.com/NC/Apex/1162-Platform-Dr-27502/home/168651634,TMLS,2402859,N,Y,35.7402108,-78.8461846
MLS Listing,,Single Family Residential,3153 Brookstone Dr,Burlington,NC,27215,425000,4,2.5,Heritage Glen,2429,11761,2005,1,175,8,Active,,,http://www.redfin.com/NC/Burlington/3153-Brookstone-Dr-27215/home/115193307,TMLS,2402858,N,Y,36.0223995,-79.4916095
MLS Listing,,Townhouse,1016 Tender Dr,Apex,NC,27502,370000,3,2.5,The Villages of Apex,1705,3049,2014,1,217,180,Active,,,http://www.redfin.com/NC/Apex/1016-Tender-Dr-27502/home/52594920,TMLS,2402856,N,Y,35.7442055,-78.8438604
MLS Listing,,Single Family Residential,420 Thornwood Rd,Chapel Hill,NC,27517,435000,4,3.0,Colony Woods,2087,14374,1965,1,208,,Active,,,http://www.redfin.com/NC/Chapel-Hill/420-Thornwood-Rd-27517/home/44394658,TMLS,2402855,N,Y,35.9340869,-79.0103575
MLS Listing,,Single Family Residential,263 Fireweed Pl,Clayton,NC,27527-4572,420000,3,2.5,East Lake,2485,13939,2003,1,169,23,Pre On-Market,,,http://www.redfin.com/NC/Clayton/263-Fireweed-Pl-27527/home/43726499,TMLS,2402854,N,Y,35.6553422,-78.3848811
MLS Listing,,Single Family Residential,2129 Daufuskie Dr,Raleigh,NC,27604,290000,3,2.0,Wyckford,1551,6534,2003,1,187,37,Pre On-Market,,,http://www.redfin.com/NC/Raleigh/2129-Daufuskie-Dr-27604/home/41271619,TMLS,2402852,N,Y,35.8105493,-78.558832
MLS Listing,,Single Family Residential,2400 Carruthers Ct,Raleigh,NC,27615,489900,4,3.0,Nichols Landing,2400,10890,2003,1,204,10,Pre On-Market,,,http://www.redfin.com/NC/Raleigh/2400-Carruthers-Ct-27615/home/41257680,TMLS,2402851,N,Y,35.8831517,-78.59782
MLS Listing,,Single Family Residential,5417 Rhett Dr,Raleigh,NC,27606,345000,3,2.5,Yates Mill Run,1616,8712,1990,1,213,15,Active,,,http://www.redfin.com/NC/Raleigh/5417-Rhett-Dr-27606/home/41337997,TMLS,2402850,N,Y,35.7294755,-78.7180943
MLS Listing,,Single Family Residential,40 Nancy Ct,Clayton,NC,27520,254900,3,2.0,Mitchner Hills,1372,5662,2006,1,186,8,Active,,,http://www.redfin.com/NC/Clayton/40-Nancy-Ct-27520/home/43743409,TMLS,2402849,N,Y,35.6549419,-78.4480846
MLS Listing,,Single Family Residential,4 Colton Ct,Durham,NC,27713,424000,3,2.5,Settlers Point,2374,12196,1997,1,179,,Active,,,http://www.redfin.com/NC/Durham/4-Colton-Ct-27713/home/43557522,TMLS,2402848,N,Y,35.8926081,-78.921109
MLS Listing,,Single Family Residential,309 Birdwood Ct,Cary,NC,27519,725000,5,5.0,Cary Park,4134,13503,2001,1,175,40,Active,,,http://www.redfin.com/NC/Cary/309-Birdwood-Ct-27519/home/41239337,TMLS,2402847,N,Y,35.8194693,-78.9055069
MLS Listing,,Vacant Land,717 S Nc 39 Hwy,Louisburg,NC,27549-7115,215000,,,Franklin,,348480,,1,,,Active,,,http://www.redfin.com/NC/Louisburg/717-NC-39-27549/home/44283207,TMLS,2402843,N,Y,36.0795769,-78.3027772
MLS Listing,,Single Family Residential,78 Glenfiddich Way,Four Oaks,NC,27524,380000,4,3.0,Johnston,2632,30056,2020,1,144,60,Active,,,http://www.redfin.com/NC/FOUR-OAKS/78-GLENFIDDICH-WAY-27524/home/173480567,TMLS,2402844,N,Y,35.503953,-78.520299
MLS Listing,,Single Family Residential,106 W Lynch St,Durham,NC,27701,930000,4,2.5,Orange,2593,6534,1917,1,359,,Active,,,http://www.redfin.com/NC/Durham/106-W-Lynch-St-27701/home/162880683,TMLS,2402842,N,Y,36.0074573,-78.894233
MLS Listing,,Single Family Residential,7000 Millstone Ridge Ct,Raleigh,NC,27614-6538,850000,4,4.5,Ethans Glen,4597,46173,2004,1,185,95,Pre On-Market,,,http://www.redfin.com/NC/Raleigh/7000-Millstone-Ridge-Ct-27614/home/41268331,TMLS,2402840,N,Y,35.9789914,-78.6760165
MLS Listing,,Single Family Residential,818 Cornwallis Dr,Burlington,NC,,175000,3,2.5,,,,1988,1,,,Active,,,http://www.redfin.com/NC/Burlington/818-Cornwallis-Dr-27215/home/115155200,Triad MLS,1038598,N,Y,36.0663864,-79.4548855
MLS Listing,,Single Family Residential,214 Collegiate Cir,Durham,NC,27713,395000,3,2.5,Chancellors Ridge,1840,8276,2000,1,215,40,Pre On-Market,,,http://www.redfin.com/NC/Durham/214-Collegiate-Cir-27713/home/43557051,TMLS,2402839,N,Y,35.8825688,-78.9516057
MLS Listing,,Single Family Residential,540 Little Creek Dr,Graham,NC,27253,335000,3,2.0,Horseshoe,2006,17424,2002,1,167,100,Active,,,http://www.redfin.com/NC/Graham/540-Little-Creek-Dr-27253/home/114417206,TMLS,2402838,N,Y,36.0314246,-79.4071296
MLS Listing,,Townhouse,2205 Sweet Annie Way,Wake Forest,NC,27587,287000,3,2.5,Stonegate,1673,1481,2018,1,172,166,Active,,,http://www.redfin.com/NC/Wake-Forest/2205-Sweet-Annie-Way-27587/home/144668780,TMLS,2402837,N,Y,35.9135616,-78.5062959
MLS Listing,,Single Family Residential,409 Regulators Way,Hillsborough,NC,27278,399000,3,3.0,Kenion Grove,3030,7840,2009,1,132,30,Active,,,http://www.redfin.com/NC/Hillsborough/409-Regulators-Way-27278/home/44423613,TMLS,2402836,N,Y,36.084985,-79.107969
MLS Listing,,Single Family Residential,253 Coachlight Trl,Burlington,NC,27215,315000,3,2.0,Deerfield,2167,23348,1978,1,145,,Active,,,http://www.redfin.com/NC/Burlington/253-Coachlight-Trl-27215/home/114158667,AMLSNC,119565,N,Y,36.0767789,-79.5024848
MLS Listing,,Townhouse,1278 Adrian Ct,Durham,NC,27302,277900,3,2.5,Durham,1429,1742,2021,1,194,165,Active,,,http://www.redfin.com/NC/Mebane/1278-Adrian-CT-27302/unit-12/home/174621577,TMLS,2402709,N,Y,36.0784,-79.2593
MLS Listing,,Single Family Residential,214 Normandy St,Durham,NC,27707,199900,3,1.0,Durham,1014,6403,1963,1,197,,Active,,,http://www.redfin.com/NC/Durham/214-Normandy-St-27707/home/43529327,TMLS,2402655,N,Y,35.9725928,-78.9108118
MLS Listing,,Single Family Residential,2624 Hiking Trl,Raleigh,NC,27615-3913,425000,3,2.5,Durant Trails,2366,9583,1986,1,180,29,Active,,,http://www.redfin.com/NC/Raleigh/2624-Hiking-Trl-27615/home/41157204,TMLS,2402835,N,Y,35.8971321,-78.5945639
MLS Listing,,Single Family Residential,120 W Rockspring St,Henderson,NC,27536,15000,6,2.0,Vance,3000,8276,1945,1,5,,Active,,,http://www.redfin.com/NC/Henderson/120-W-Rockspring-St-27536/home/65386645,TMLS,2402834,N,Y,36.3322466,-78.3970871
MLS Listing,,Vacant Land,425 S Carroll St,Apex,NC,27539,150000,,,Fairview Acres,,69260,,1,,,Active,,,http://www.redfin.com/NC/Apex/425-S-Carroll-St-27539/home/109564306,TMLS,2402833,N,Y,35.6686679,-78.7864688
MLS Listing,,Single Family Residential,10700 Biroc Ct,Raleigh,NC,27614,525000,4,2.5,Bedford at Falls River,2900,11325,2003,1,181,69,Pre On-Market,,,http://www.redfin.com/NC/Raleigh/10700-Biroc-Ct-27614/home/41280588,TMLS,2402832,N,Y,35.9267051,-78.561346
MLS Listing,,Single Family Residential,2620 Branston Way,Apex,NC,27539,1150000,5,4.5,Branston,3858,34412,2007,1,298,54,Active,August-28-2021 11:00 AM,August-28-2021 02:30 PM,http://www.redfin.com/NC/Apex/2620-Branston-Way-27539/home/41313464,TMLS,2402831,N,Y,35.6852552,-78.7258548
MLS Listing,,Single Family Residential,35 Beech Trl,Garner,NC,27529,350000,3,2.0,Beech Trail,1847,139827,1987,1,189,,Active,,,http://www.redfin.com/NC/Garner/35-Beech-Trl-27529/home/43713898,TMLS,2402830,N,Y,35.5885883,-78.5271071
MLS Listing,,Single Family Residential,502 Littlehampton Ct,Wake Forest,NC,27587-5114,395000,3,2.0,Olde Mill Stream,1835,21344,1997,1,215,,Active,,,http://www.redfin.com/NC/Wake-Forest/502-Littlehampton-Ct-27587/home/41202889,TMLS,2402829,N,Y,35.9996232,-78.507446
MLS Listing,,Single Family Residential,3837 Vesta Dr,Raleigh,NC,27603,299000,3,2.0,Greenbrier Estates,1413,16552,1960,1,212,,Pre On-Market,,,http://www.redfin.com/NC/Raleigh/3837-Vesta-Dr-27603/home/41117834,TMLS,2402828,N,Y,35.720362,-78.645528
MLS Listing,,Single Family Residential,1517 The Arts Dr,Raleigh,NC,27603-3685,485000,3,2.5,Renaissance Park,2570,6098,2014,1,189,77,Active,,,http://www.redfin.com/NC/Raleigh/1517-The-Arts-Dr-27603/home/52370580,TMLS,2402827,N,Y,35.7339551,-78.6605505
MLS Listing,,Single Family Residential,3508 Marsh Creek Rd,Raleigh,NC,27604,275000,3,2.0,Wake,1140,14810,1953,1,241,,Active,,,http://www.redfin.com/NC/Raleigh/3508-Marsh-Creek-Rd-27604/home/41077961,TMLS,2402826,N,Y,35.8178607,-78.5789267
MLS Listing,,Single Family Residential,3037 Van Dorn Rd,Knightdale,NC,27545,290000,4,2.5,Amber Ridge,2444,7405,2006,1,119,12,Active,,,http://www.redfin.com/NC/Knightdale/3037-Van-Dorn-Rd-27545/home/41289384,TMLS,2402825,N,Y,35.7729364,-78.4449757
MLS Listing,,Multi-Family (2-4 Unit),1828 Liberty St,Durham,NC,27703-2271,215000,4,2.0,Old East Durham,2320,9148,1940,1,93,,Pre On-Market,,,http://www.redfin.com/NC/Durham/1828-Liberty-St-27703/home/43528292,TMLS,2402824,N,Y,35.9903486,-78.8706642
MLS Listing,,Single Family Residential,324 Saffron Ct,Sanford,NC,27330,539000,3,2.0,Franklin Chase,2400,87120,2010,1,225,,Active,,,http://www.redfin.com/NC/Sanford/324-Saffron-Ct-27330/home/132266087,TMLS,2402822,N,Y,35.4583702,-79.2427581
MLS Listing,,Single Family Residential,350 Country Day Cir,Selma,NC,27576,289900,3,2.5,Country Meadows,1941,21692,2008,1,149,,Active,,,http://www.redfin.com/NC/Selma/350-Country-Day-Cir-27576/home/43743782,TMLS,2402821,N,Y,35.5755154,-78.2680149
MLS Listing,,Single Family Residential,502 S Eighth St,Mebane,NC,27302,199900,3,2.0,Alamance,1052,8712,1948,1,190,,Active,,,http://www.redfin.com/NC/Mebane/502-S-8th-St-27302/home/114767576,TMLS,2402818,N,Y,36.0897979,-79.2658721
MLS Listing,,Single Family Residential,412 Big Branch Ln,Wendell,NC,27591,425000,3,2.5,Wendell Falls,2109,6098,2015,1,202,100,Active,,,http://www.redfin.com/NC/Wendell/412-Big-Branch-Ln-27591/home/87926775,TMLS,2402817,N,Y,35.7682696,-78.4211675
MLS Listing,,Single Family Residential,420 Kings Glen Way,Wake Forest,NC,27587,480000,4,3.5,Kings Glen,2967,8276,2018,1,162,,Active,,,http://www.redfin.com/NC/Wake-Forest/420-Kings-Glen-Way-27587/home/144581716,TMLS,2402815,N,Y,35.9727829,-78.4712964
MLS Listing,,Single Family Residential,3713 Nc 55 Hwy,Angier,NC,27501,220000,3,2.0,Harnett,1529,62726,1983,1,144,,Active,,,http://www.redfin.com/NC/Angier/3713-NC-55-27501/home/130148438,TMLS,2402814,N,Y,35.4612361,-78.6973282
MLS Listing,,Single Family Residential,8 Olde Tavern Dr,Wendell,NC,27591,229900,3,1.5,Cobblestone,1120,10367,1993,1,205,,Active,,,http://www.redfin.com/NC/Wendell/8-Olde-Tavern-Dr-27591/home/41176117,TMLS,2402813,N,Y,35.7847098,-78.3537994
MLS Listing,,Single Family Residential,386 Valley Pine Ln,Sanford,NC,27330,579500,4,3.5,Lee,3986,727452,2000,1,145,,Active,,,http://www.redfin.com/NC/Sanford/386-Valley-Pine-Ln-27330/home/132325906,TMLS,2402812,N,Y,35.4802954,-79.290647
MLS Listing,,Single Family Residential,2731 N Mayview Rd,Raleigh,NC,27607,830000,3,2.5,University Park,2685,6098,1954,1,309,,Active,August-21-2021 10:00 AM,August-21-2021 02:00 PM,http://www.redfin.com/NC/Raleigh/2731-N-Mayview-Rd-27607/home/41073590,TMLS,2402811,N,Y,35.7984075,-78.6717182
MLS Listing,,Single Family Residential,324 Chris Ct,Garner,NC,27529,239900,3,2.5,Southwoods,2122,33976,1990,1,113,,Pre On-Market,,,http://www.redfin.com/NC/Garner/324-Chris-Ct-27529/home/43729535,TMLS,2402809,N,Y,35.5826987,-78.5290153
MLS Listing,,Single Family Residential,4104 Carson Dr,Sanford,NC,27332,200000,3,2.0,Saint Andrews,1563,19602,1984,1,128,,Active,,,http://www.redfin.com/NC/Sanford/4104-Carson-Dr-27332/home/132466508,TMLS,2402808,N,Y,35.4349905,-79.1607837
MLS Listing,,Single Family Residential,173 Silver Tee Ct,Selma,NC,27576,257900,3,2.0,Cardinal Pointe,1475,64468,2018,1,175,,Active,,,http://www.redfin.com/NC/Selma/173-Silver-Tee-Ct-27576/home/59026680,TMLS,2402807,N,Y,35.5252378,-78.1854951
MLS Listing,,Single Family Residential,201 Oakton Ridge Pl,Garner,NC,27529,390000,3,2.5,Wake,2231,10454,2017,1,175,53,Pre On-Market,,,http://www.redfin.com/NC/Garner/201-Oakton-Ridge-Pl-27529/home/143094280,TMLS,2402805,N,Y,35.6953338,-78.5994138
MLS Listing,,Single Family Residential,441 Democracy Pl,Apex,NC,27523,1200000,5,5.5,Heritage Pointe,5931,152024,2005,1,202,58,Active,,,http://www.redfin.com/NC/Apex/441-Democracy-Pl-27523/home/41366915,TMLS,2402804,N,Y,35.7477272,-78.9726147
MLS Listing,,Multi-Family (2-4 Unit),304 N Hyde Park Ave,Durham,NC,27703,199900,2,2.0,Durham,1190,7840,1955,1,168,,Active,,,http://www.redfin.com/NC/Durham/304-N-Hyde-Park-Ave-27703/home/43527756,TMLS,2402802,N,Y,35.9879695,-78.8816244
MLS Listing,,Single Family Residential,4605 Paces Ferry Dr,Durham,NC,27712,455000,4,2.5,Ashfield Place,2831,15246,2004,1,161,55,Pre On-Market,,,http://www.redfin.com/NC/Durham/4605-Paces-Ferry-Dr-27712/home/43591666,TMLS,2402801,N,Y,36.092415,-78.9318075
MLS Listing,,Townhouse,1107 Great Egret Way,Durham,NC,27713,450000,4,3.5,Durham,2264,2613,2016,1,199,110,Pre On-Market,,,http://www.redfin.com/NC/Durham/1107-Great-Egret-Way-27713/home/103470866,TMLS,2402800,N,Y,35.8903832,-78.9582772
MLS Listing,,Single Family Residential,1207 Whiston Dr,Apex,NC,27502,450000,3,2.5,Whitehall Manor,2046,9583,2002,1,220,32,Active,August-21-2021 02:00 PM,August-21-2021 04:00 PM,http://www.redfin.com/NC/Apex/1207-Whiston-Dr-27502/home/41257671,TMLS,2402799,N,Y,35.7237983,-78.869689
MLS Listing,,Single Family Residential,103 Byron Ct,Oxford,NC,27565,339500,4,2.5,Oxford Park,2602,17424,2005,1,130,20,Active,August-21-2021 01:00 PM,August-21-2021 03:00 PM,http://www.redfin.com/NC/Oxford/103-Byron-Ct-27565/home/40962056,TMLS,2402798,N,Y,36.3378823,-78.566684
MLS Listing,,Condo/Co-op,1300 St Marys St #401,Raleigh,NC,27605,550000,2,2.0,Wake,1475,,2016,1,373,503,Active,,,http://www.redfin.com/NC/Raleigh/1300-St-Marys-St-27605/unit-401/home/60542235,TMLS,2402797,N,Y,35.7967089,-78.6523271
MLS Listing,,Single Family Residential,151 W Falcon Ct,Clayton,NC,27520,360000,4,2.5,Bristol,1721,6098,2019,1,209,,Active,,,http://www.redfin.com/NC/Clayton/151-W-Falcon-Ct-27520/home/166861244,TMLS,2402796,N,Y,35.636368,-78.456644
MLS Listing,,Single Family Residential,2104 Pelham Rd,Raleigh,NC,27610-1630,275000,2,1.0,Windsor Park,776,9147,1950,1,354,,Active,,,http://www.redfin.com/NC/Raleigh/2104-Pelham-Rd-27610/home/41095973,TMLS,2402795,N,Y,35.790012,-78.6118768
MLS Listing,,Mobile/Manufactured Home,1310 Summer Dr,Siler City,NC,27344,109900,3,2.0,Autumn Estates,1554,10454,1998,1,71,,Active,,,http://www.redfin.com/NC/Siler-City/1310-Summer-Dr-27344/home/41365629,TMLS,2402792,N,Y,35.7251629,-79.4396437
MLS Listing,,Single Family Residential,2911 Alabama Ave,Durham,NC,27705,375000,3,2.5,Durham,2014,20037,1958,1,186,,Active,,,http://www.redfin.com/NC/Durham/2911-Alabama-Ave-27705/home/43538967,TMLS,2402791,N,Y,36.0348151,-78.9328241
MLS Listing,,Townhouse,38 Owen Towne Rd,Chapel Hill,NC,27516,315000,2,2.5,Briar Chapel,1850,,2014,1,170,310,Pre On-Market,,,http://www.redfin.com/NC/Chapel-Hill/38-Owen-Towne-Rd-27516/home/41392060,TMLS,2402790,N,Y,35.8289012,-79.1113275
MLS Listing,,Single Family Residential,815 E Davie St,Raleigh,NC,27601-1619,400000,2,1.5,Wake,1071,9583,1925,1,373,,Active,,,http://www.redfin.com/NC/Raleigh/815-E-Davie-St-27601/home/41083079,TMLS,2402789,N,Y,35.7753847,-78.6252667
MLS Listing,,Single Family Residential,2520 Butler Rd,Chapel Hill,NC,27516,489000,4,3.0,Orange,2678,164656,1986,1,183,,Active,,,http://www.redfin.com/NC/Chapel-Hill/2520-Butler-Rd-27516/home/44411959,TMLS,2402788,N,Y,35.9134608,-79.1828709
MLS Listing,,Single Family Residential,1963 Chris Cole Rd,Sanford,NC,27332,579900,3,3.0,Lee,2273,216057,1981,1,255,,Active,,,http://www.redfin.com/NC/Sanford/1963-Chris-Cole-Rd-27332/home/132482038,TMLS,2402787,N,Y,35.4084627,-79.255841
MLS Listing,,Single Family Residential,606 Ballad Creek Ct,Cary,NC,27519,750000,5,4.5,Carpenter Village,3681,10454,2004,1,204,72,Active,,,http://www.redfin.com/NC/Cary/606-Ballad-Creek-Ct-27519/home/41283111,TMLS,2402785,N,Y,35.8180401,-78.8646716
MLS Listing,,Single Family Residential,208 E Pilot St,Durham,NC,27707,325000,3,2.0,Hillside Park,1450,12240,1964,1,224,,Pre On-Market,,,http://www.redfin.com/NC/Durham/208-E-Pilot-St-27707/home/43523506,TMLS,2402784,N,Y,35.9679901,-78.9101045
MLS Listing,,Single Family Residential,478 Kerriann Ln,Clayton,NC,27520-2883,335000,4,2.5,Johnston,1986,6098,2013,1,169,,Active,,,http://www.redfin.com/NC/Clayton/478-Kerriann-Ln-27520/home/53589525,TMLS,2402782,N,Y,35.6286689,-78.4565669
MLS Listing,,Single Family Residential,703 E Stanley St,Four Oaks,NC,27524,299900,3,2.0,Edgewood,1616,18730,1994,1,186,,Active,,,http://www.redfin.com/NC/Four-Oaks/703-E-Stanley-St-27524/home/43728309,TMLS,2402780,N,Y,35.4500951,-78.4235219
MLS Listing,,Single Family Residential,114 Rozelle Valley Ln,Cary,NC,27519-9307,650000,4,3.5,Carpenter Village,2978,6969,2003,1,218,72,Pre On-Market,,,http://www.redfin.com/NC/Cary/114-Rozelle-Valley-Ln-27519/home/41266126,TMLS,2402779,N,Y,35.8205403,-78.8644062
MLS Listing,,Single Family Residential,117 Dillard St,Carrboro,NC,27510,278000,2,1.0,Orange,832,10454,1957,1,334,,Active,August-21-2021 10:00 AM,August-21-2021 12:00 PM,http://www.redfin.com/NC/Carrboro/117-Dillard-St-27510/home/44407742,TMLS,2402778,N,Y,35.9173766,-79.0860636
MLS Listing,,Single Family Residential,4400 Seaforth Ct,Raleigh,NC,27606-3464,575000,4,3.5,Glenoe on Ferry,3010,15246,2001,1,191,29,Active,,,http://www.redfin.com/NC/Raleigh/4400-Seaforth-Ct-27606/home/41170927,TMLS,2402777,N,Y,35.7666699,-78.7154957
MLS Listing,,Single Family Residential,2005 Carroll Dr,Raleigh,NC,27608,865000,4,2.5,Oxford Park,2698,6098,2010,1,321,,Active,,,http://www.redfin.com/NC/Raleigh/2005-Carroll-Dr-27608/home/41323668,TMLS,2402775,N,Y,35.8076509,-78.6402062
MLS Listing,,Single Family Residential,27 Fire Brand Dr,Clayton,NC,27520-3448,315000,3,2.0,Little Creek Farms,1391,44431,2014,1,226,,Active,,,http://www.redfin.com/NC/Clayton/27-Fire-Brand-Dr-27520/home/52894651,TMLS,2402774,N,Y,35.5781963,-78.4466412
MLS Listing,,Single Family Residential,218 Kew Gardens Way,Rolesville,NC,27571,500000,5,3.0,Carlton Pointe,3000,9583,2013,1,167,60,Active,,,http://www.redfin.com/NC/Rolesville/218-Kew-Gardens-Way-27571/home/45324151,TMLS,2402772,N,Y,35.9040418,-78.4781692
MLS Listing,,Single Family Residential,1101 Lehman St,Henderson,NC,27536,50000,2,1.0,Vance,840,7405,1965,1,60,,Active,,,http://www.redfin.com/NC/Henderson/1101-Lehman-St-27536/home/65385279,TMLS,2402771,N,Y,36.3157379,-78.4031428
MLS Listing,,Single Family Residential,109 St Paul St,Durham,NC,27704,219900,2,1.0,Dillards Lands,965,11325,1940,1,228,,Active,,,http://www.redfin.com/NC/Durham/109-St-Paul-St-27704/home/43525860,TMLS,2402770,N,Y,36.0176552,-78.8914917
MLS Listing,,Townhouse,3512 Edgemont Dr,Raleigh,NC,27612,395000,3,3.0,Bentley Ridge,2464,2178,2005,1,160,150,Pre On-Market,,,http://www.redfin.com/NC/Raleigh/3512-Edgemont-Dr-27612/home/41286512,TMLS,2402769,N,Y,35.8264541,-78.7019223
MLS Listing,,Single Family Residential,2618 New Hope Dr,Chapel Hill,NC,27514,335000,3,2.5,Hills of New Hope,1712,51836,1985,1,196,,Pre On-Market,,,http://www.redfin.com/NC/Chapel-Hill/2618-New-Hope-Dr-27514/home/44403703,TMLS,2402768,N,Y,36.0076243,-79.0647042
MLS Listing,,Single Family Residential,2422 Acadia St,Durham,NC,27704,295000,3,1.0,Northgate Park,1211,6098,1946,1,244,,Active,,,http://www.redfin.com/NC/Durham/2422-Acadia-St-27704/home/43525950,TMLS,2402767,N,Y,36.0210531,-78.8943878
MLS Listing,,Single Family Residential,1196 Stone Kirk Dr,Raleigh,NC,27614,1575000,5,5.5,The Registry,7018,49658,2005,1,224,200,Active,,,http://www.redfin.com/NC/Raleigh/1196-Stone-Kirk-Dr-27614/home/41294359,TMLS,2402766,N,Y,35.9477484,-78.6684832
MLS Listing,,Single Family Residential,403 Stonewall Dr,Mebane,NC,27302,310000,3,2.0,Fairoaks,1873,14374,2005,1,166,,Active,,,http://www.redfin.com/NC/Mebane/403-Stonewall-Dr-27302/home/114196020,TMLS,2402765,N,Y,36.0873153,-79.2782582
MLS Listing,,Townhouse,1108 Checkerberry Dr,Morrisville,NC,27560,299999,2,2.5,Church Street Townes,1392,1742,2008,1,216,155,Pre On-Market,,,http://www.redfin.com/NC/Morrisville/1108-Checkerberry-Dr-27560/home/41329639,TMLS,2402762,N,Y,35.8274242,-78.8316957
MLS Listing,,Single Family Residential,2205 Summit Dr,Hillsborough,NC,27278,465000,4,2.5,Gran View,2411,11761,2004,1,193,25,Active,,,http://www.redfin.com/NC/Hillsborough/2205-Summit-Dr-27278/home/44423431,TMLS,2402761,N,Y,36.05203,-79.084337
MLS Listing,,Townhouse,1440 Aversboro Rd,Garner,NC,27529,205000,2,1.5,Georgetown Manor,1123,3484,1983,1,183,,Active,,,http://www.redfin.com/NC/Garner/1440-Aversboro-Rd-27529/home/41138854,TMLS,2402760,N,Y,35.6935549,-78.6172249
MLS Listing,,Single Family Residential,102 Greenview St,Clayton,NC,27520,336900,4,2.5,Ashcroft,1832,6098,2021,1,184,70,Active,August-21-2021 10:00 AM,August-21-2021 12:00 PM,http://www.redfin.com/NC/Clayton/102-Greenview-ST-27520/home/176155809,TMLS,2402757,N,Y,35.6624073900542,-78.4355794494629
MLS Listing,,Single Family Residential,300 Ginwood Ct,Fuquay Varina,NC,27526,269900,3,2.0,Phillips Pointe,1182,10018,2000,1,228,10,Active,,,http://www.redfin.com/NC/Fuquay-Varina/300-Ginwood-Ct-27526/home/41244170,TMLS,2402755,N,Y,35.573641,-78.7973125
MLS Listing,,Single Family Residential,1553 Majors Cup Way Unit HiVa Lot 474,Fuquay Varina,NC,27526,372345,2,2.0,Hidden Valley,1655,9365,2021,1,225,57,Active,,,http://www.redfin.com/NC/Fuquay-Varina/1553-Majors-Cup-WAY-27526/unit-HiVa-Lot-474/home/176155780,TMLS,2402754,N,Y,35.548778,-78.756052
MLS Listing,,Single Family Residential,528 Hickory St,Henderson,NC,27536,50000,2,1.0,Vance,960,7405,1947,1,52,,Active,,,http://www.redfin.com/NC/Henderson/528-Hickory-St-27536/home/65392204,TMLS,2402752,N,Y,36.3121996,-78.4007171
MLS Listing,,Single Family Residential,1718 Rosetta Dr,Durham,NC,27701,648000,3,2.5,Old North Durham,2208,8886,2016,1,293,,Active,,,http://www.redfin.com/NC/Durham/1718-Rosetta-Dr-27701/home/43526109,TMLS,2402749,N,Y,36.0056727,-78.8890599
