SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2224 Gablefield Ln,Durham,NC,27713,226000,3,2.0,Westfield Village,1355,5009,1999,1,167,15,Active,,,http://www.redfin.com/NC/Durham/2224-Gablefield-Ln-27713/home/43589718,TMLS,2252286,N,Y,35.9310037,-78.9204091
MLS Listing,,Single Family Residential,1919 W Club Blvd,Durham,NC,27705,450000,4,2.0,Watts Hospital Hillandale,2114,4268,1932,1,213,,Active,May-4-2019 01:00 PM,May-4-2019 03:00 PM,http://www.redfin.com/NC/Durham/1919-W-Club-Blvd-27705/home/43519689,TMLS,2252285,N,Y,36.0170697,-78.922128
MLS Listing,,Single Family Residential,5401 Cardinal Grove Blvd,Raleigh,NC,27616,249900,3,2.0,Cardinal Grove,1570,11761,1997,1,159,33,Active,,,http://www.redfin.com/NC/Raleigh/5401-Cardinal-Grove-Blvd-27616/home/41219578,TMLS,2252284,N,Y,35.84943,-78.5516892
MLS Listing,,Single Family Residential,253 Seminole Dr,Chapel Hill,NC,27514,450000,3,3.0,North Forest Hills,2238,20037,1974,1,201,,Active,May-4-2019 01:00 PM,May-4-2019 03:00 PM,http://www.redfin.com/NC/Chapel-Hill/253-Seminole-Dr-27514/home/44416121,TMLS,2252281,N,Y,35.9481039,-79.0483688
MLS Listing,,Single Family Residential,3629 Irwin St,Greensboro,NC,27405,69500,3,1.0,Greensboro Highlands,,,1939,1,,,Active,,,http://www.redfin.com/NC/Greensboro/3629-Irwin-St-27405/home/94628216,Triad MLS,930673,N,Y,36.1286266,-79.7596799
MLS Listing,,Vacant Land,3609 Summit Ave,Greensboro,NC,27405,199000,,,Morehead-gilmer,,,,1,,,Active,,,http://www.redfin.com/NC/Greensboro/3609-Summit-Ave-27405/home/70492992,Triad MLS,930640,N,Y,36.12976,-79.764675
MLS Listing,,Single Family Residential,1204 E Gannon Ave,Zebulon,NC,27597,162900,3,2.0,Wake,1608,43560,1978,1,101,,Active,,,http://www.redfin.com/NC/Zebulon/1204-E-Gannon-Ave-27597/home/41133010,TMLS,2252280,N,Y,35.830426,-78.2846081
MLS Listing,,Multi-Family (2-4 Unit),529 Forrest St,Hillsborough,NC,27278,250000,,2.0,Orange,,13939,2000,1,,,Active,,,http://www.redfin.com/NC/Hillsborough/529-Forrest-St-27278/home/164681921,TMLS,2252273,N,Y,36.0853718,-79.1167904
MLS Listing,,Single Family Residential,902 Keystone Park Dr,Morrisville,NC,27560,320000,3,2.5,Keystone Crossing,2614,4094,2012,1,122,30,Active,,,http://www.redfin.com/NC/Morrisville/902-Keystone-Park-Dr-27560/home/43612902,TMLS,2252278,N,Y,35.8680509,-78.8517343
MLS Listing,,Single Family Residential,244 Mickleson Ridge Dr,Raleigh,NC,27603,335000,5,3.0,Eagle Ridge,3049,10890,2004,1,110,42,Active,May-4-2019 10:00 AM,May-4-2019 02:00 PM,http://www.redfin.com/NC/Raleigh/244-Mickleson-Ridge-Dr-27603/home/41288948,TMLS,2252276,N,Y,35.6656146,-78.6768585
MLS Listing,,Mobile/Manufactured Home,691 Hazel Lawson Rd,Roxboro,NC,27574,89900,3,2.0,Person,1352,50529,1997,1,66,,Active,,,http://www.redfin.com/NC/Roxboro/691-Hazel-Lawson-Rd-27574/home/44430926,TMLS,2252274,N,Y,36.4196926,-78.8525194
MLS Listing,,Single Family Residential,2029 Twain Rd,Greensboro,NC,27405,131900,3,2.0,O'henry Oaks,,,1958,1,,,Active,,,http://www.redfin.com/NC/Greensboro/2029-Twain-Rd-27405/home/94617452,Triad MLS,930488,N,Y,36.1170389,-79.7559665
MLS Listing,,Vacant Land,Bodie Currin Rd,Oxford,NC,27565,110000,,,Granville,,1657022,,1,,,Active,,,http://www.redfin.com/NC/Unknown/Bodie-Currin-Rd-27565/home/40966191,TMLS,2252272,N,Y,36.347485,-78.64098
MLS Listing,,Single Family Residential,1305 Heritage Hills Way,Wake Forest,NC,27587,385000,5,3.0,Heritage,3191,13939,2006,1,121,24,Active,,,http://www.redfin.com/NC/Wake-Forest/1305-Heritage-Hills-Way-27587/home/41310130,TMLS,2252268,N,Y,35.9619965,-78.4945732
MLS Listing,,Single Family Residential,1710 Trogdon St,Greensboro,NC,27403,66500,3,1.5,,,,1946,1,,,Active,,,http://www.redfin.com/NC/Greensboro/1710-Trogdon-St-27403/home/70510468,Triad MLS,930639,N,Y,36.0567031,-79.8196722
MLS Listing,,Single Family Residential,2901 Glenanneve Pl,Raleigh,NC,27608,975000,4,3.5,Glenanneve,4000,10890,2014,1,244,50,Active,,,http://www.redfin.com/NC/Raleigh/2901-Glenanneve-Pl-27608/home/44529499,TMLS,2252266,N,Y,35.8152209,-78.6587334
MLS Listing,,Townhouse,5411 Wallace Martin Way #1133,Raleigh,NC,27616,285500,4,3.0,Wake,1822,2613,2019,1,157,147,Active,May-4-2019 12:00 PM,May-4-2019 05:00 PM,http://www.redfin.com/NC/Brentwood/5411-Wallace-Martin-WAY-27616/unit-1133/home/164681054,TMLS,2252265,N,Y,35.859303,-78.533473
MLS Listing,,Single Family Residential,102 Greycrest Ct,Apex,NC,27539-5388,265000,4,2.5,Sunset Hills,1785,10890,1998,1,148,37,Active,,,http://www.redfin.com/NC/Apex/102-Greycrest-Ct-27539/home/41232908,TMLS,2252264,N,Y,35.6814349,-78.8264078
MLS Listing,,Single Family Residential,411 Cypress Dr,Reidsville,NC,27320,125000,3,2.5,,,,1989,1,,,Active,,,http://www.redfin.com/NC/Reidsville/411-Cypress-Dr-27320/home/94774883,Triad MLS,930652,N,Y,36.3282852,-79.6707887
MLS Listing,,Single Family Residential,14098 Nc Highway 87,Eden,NC,27288,56300,2,2.0,,,,1921,1,,,Active,,,http://www.redfin.com/NC/Eden/14098-NC-87-27288/home/81564794,Triad MLS,930661,N,Y,36.537228,-79.8047703
MLS Listing,,Single Family Residential,158 Heathgreen Dr,Clayton,NC,27527-6106,279900,4,2.5,Glen Laurel,2085,14374,2019,1,134,14,Active,,,http://www.redfin.com/NC/Clayton/158-Heathgreen-Dr-27527/home/164680701,TMLS,2252261,N,Y,35.6305831,-78.3786942
MLS Listing,,Single Family Residential,121 Ferndale Dr,Garner,NC,27529-9515,250000,3,2.0,Legend Hills,2502,277041,1976,1,100,,Active,,,http://www.redfin.com/NC/Garner/121-Ferndale-Dr-27529/home/41227146,TMLS,2252260,N,Y,35.6705107,-78.5513449
MLS Listing,,Single Family Residential,2408 Kilgore Ave,Raleigh,NC,27607-7336,335000,2,1.0,Cameron Village,672,5227,1944,1,499,,Active,,,http://www.redfin.com/NC/Raleigh/2408-Kilgore-Ave-27607/home/41116546,TMLS,2252259,N,Y,35.7928456,-78.6658199
MLS Listing,,Townhouse,100 Stratford Lakes Dr #261,Durham,NC,27713,200000,2,2.5,Stratford Lakes,1589,1306,2010,1,126,119,Active,,,http://www.redfin.com/NC/Durham/100-Stratford-Lakes-Dr-27713/unit-261/home/43610400,TMLS,2252258,N,Y,35.9439435,-78.9111613
MLS Listing,,Single Family Residential,5701 Maggie Run Ln,Fuquay Varina,NC,27526,435000,4,3.5,Maggie Run,3286,31798,2002,1,132,60,Active,May-11-2019 12:00 PM,May-11-2019 02:00 PM,http://www.redfin.com/NC/Fuquay-Varina/5701-Maggie-Run-Ln-27526/home/41262192,TMLS,2252257,N,Y,35.5995,-78.828518
MLS Listing,,Townhouse,5407 Wallace Martin Way #1135,Raleigh,NC,27616,285500,4,3.0,Wake,1822,2613,2019,1,157,147,Active,May-4-2019 12:00 PM,May-4-2019 05:00 PM,http://www.redfin.com/NC/Brentwood/5407-Wallace-Martin-WAY-27616/unit-1135/home/164680348,TMLS,2252255,N,Y,35.859242,-78.533601
MLS Listing,,Single Family Residential,160 Landors Dr,Stoneville,NC,27048,139900,3,2.0,Ravenwood Estates,,,1971,1,,,Active,,,http://www.redfin.com/NC/Stoneville/160-Landors-Dr-27048/home/94775983,Triad MLS,930008,N,Y,36.4717898,-79.8290834
MLS Listing,,Single Family Residential,159 Lassiter Hills Dr #8,Four Oaks,NC,27524,249900,3,2.0,Johnston,1930,30840,2019,1,129,33,Active,May-4-2019 01:00 PM,May-4-2019 05:00 PM,http://www.redfin.com/NC/Four-Oaks/159-Lassiter-Rd-27524/unit-8/home/164679724,TMLS,2252249,N,Y,35.4761337,-78.4547305
MLS Listing,,Single Family Residential,116 Naylor Creek Pl,Garner,NC,27529,345000,4,2.5,Tunbridge,2502,16988,2016,1,138,35,Active,May-4-2019 12:00 PM,May-4-2019 03:00 PM,http://www.redfin.com/NC/Garner/116-Naylor-Creek-Pl-27529/home/88735947,TMLS,2252248,N,Y,35.6728693,-78.5840273
MLS Listing,,Single Family Residential,603 Rachel Smothers Dr,Greensboro,NC,27455,515000,4,3.0,Scotts Grant,,,2016,1,,43,Active,May-5-2019 02:00 AM,May-5-2019 04:00 PM,http://www.redfin.com/NC/Greensboro/603-Rachel-Smothers-Dr-27455/home/94582411,Triad MLS,930587,N,Y,36.2065019,-79.8115296
MLS Listing,,Single Family Residential,4901 Latimer Rd,Raleigh,NC,27609,450000,3,2.5,Lakemont,1890,13068,1966,1,238,,Active,,,http://www.redfin.com/NC/Raleigh/4901-Latimer-Rd-27609/home/41089297,TMLS,2252247,N,Y,35.8488708,-78.6286604
MLS Listing,,Single Family Residential,431 The Preserve Trl,Chapel Hill,NC,27517,584900,5,5.5,The Preserve at Jordan Lake,4632,20473,2005,1,126,83,Active,,,http://www.redfin.com/NC/Chapel-Hill/431-The-Preserve-Trl-27517/home/41369667,TMLS,2252245,N,Y,35.7722248,-79.055702
MLS Listing,,Single Family Residential,1113 Braemar Highland Dr,Zebulon,NC,27597,199999,3,2.5,Braemar,1694,6534,2005,1,118,15,Active,,,http://www.redfin.com/NC/Zebulon/1113-Braemar-Highland-Dr-27597/home/41296297,TMLS,2252243,N,Y,35.8306217,-78.3388178
MLS Listing,,Single Family Residential,402 Hillsborough Rd,Carrboro,NC,27510,445000,3,2.0,Orange,1500,17859,1942,1,297,,Active,,,http://www.redfin.com/NC/Carrboro/402-Hillsborough-Rd-27510/home/64860624,TMLS,2252241,N,Y,35.9176119,-79.0826658
MLS Listing,,Single Family Residential,1020 Brooks Ave,Raleigh,NC,27607,980000,5,3.5,Wake,3798,15681,2008,1,258,,Active,,,http://www.redfin.com/NC/Raleigh/1020-Brooks-Ave-27607/home/41318292,TMLS,2252240,N,Y,35.7996738,-78.6704331
MLS Listing,,Single Family Residential,1508 Andersonwood Dr,Fuquay Varina,NC,27526-9576,234000,3,2.5,Neils Crossing,1659,25700,1987,1,141,,Active,,,http://www.redfin.com/NC/Fuquay-Varina/1508-Andersonwood-Dr-27526/home/41173505,TMLS,2252239,N,Y,35.5541172,-78.7961958
MLS Listing,,Single Family Residential,3408 Madison Ave,Greensboro,NC,27403,525000,4,3.5,Starmount Forest,,,1953,1,,,Active,May-5-2019 02:00 PM,May-5-2019 04:00 PM,http://www.redfin.com/NC/Greensboro/3408-Madison-Ave-27403/home/94610481,Triad MLS,930412,N,Y,36.0800412,-79.8396971
MLS Listing,,Townhouse,5600 Falls Of Neuse Rd Unit B,Raleigh,NC,27609,128000,2,2.5,The Falls Condominiums,1368,,1972,1,94,261,Active,,,http://www.redfin.com/NC/Raleigh/5600-Falls-of-Neuse-Rd-27609/unit-B/home/41145440,TMLS,2252237,N,Y,35.860791,-78.617317
MLS Listing,,Single Family Residential,4017 Ballard Farm Rd,Colfax,NC,27235,289900,3,2.5,Ballard Farm,,,2007,1,,,Active,May-4-2019 11:00 AM,May-4-2019 01:00 PM,http://www.redfin.com/NC/Colfax/4017-Ballard-Farm-Rd-27235/home/94575304,Triad MLS,929481,N,Y,36.1383251,-79.9845491
MLS Listing,,Single Family Residential,252 E Quailwood Dr,Fuquay Varina,NC,27526,255000,3,2.0,Village of Charleston,1963,11325,2010,1,130,27,Active,May-4-2019 01:00 PM,May-4-2019 03:00 PM,http://www.redfin.com/NC/Fuquay-Varina/252-E-Quailwood-Dr-27526/home/41323450,TMLS,2252232,N,Y,35.5695401,-78.7963388
MLS Listing,,Single Family Residential,2839 Milano Ave,Apex,NC,27502-9695,399995,3,2.5,Wake,2530,6098,2016,1,158,67,Active,May-3-2019 04:00 PM,May-3-2019 06:00 PM,http://www.redfin.com/NC/Apex/2839-Milano-Ave-27502/home/113050803,TMLS,2252231,N,Y,35.7151309,-78.9175309
MLS Listing,,Townhouse,125 Torrey Heights Ln,Durham,NC,27703,279000,3,2.5,Brier Village,2000,5009,2013,1,140,128,Active,,,http://www.redfin.com/NC/Durham/125-Torrey-Heights-Ln-27703/home/49676229,TMLS,2252229,N,Y,35.9195394,-78.8143944
MLS Listing,,Single Family Residential,6144 Watsonia Dr,Zebulon,NC,27597,243240,4,2.5,Wake,2060,7405,2019,1,118,55,Active,,,http://www.redfin.com/NC/Zebulon/6144-Watsonia-Dr-27597/home/161200210,TMLS,2252230,N,Y,35.50557,-78.19398
MLS Listing,,Townhouse,209 Village Ln Unit C,Greensboro,NC,27409,81000,2,1.5,Westlake Townhomes,,,1977,1,,174,Active,,,http://www.redfin.com/NC/Greensboro/209-Village-Ln-27409/unit-C/home/94635969,Triad MLS,930451,N,Y,36.0775268,-79.8888209
MLS Listing,,Single Family Residential,208 Hope Valley Rd,Knightdale,NC,27545,275000,3,2.5,The Village at Beaver Dam,2759,7840,2011,1,100,50,Active,May-4-2019 12:00 PM,May-4-2019 03:00 PM,http://www.redfin.com/NC/Knightdale/208-Hope-Valley-Rd-27545/home/41327671,TMLS,2252228,N,Y,35.810925,-78.4832971
MLS Listing,,Single Family Residential,1467 Sawyer Ave,High Point,NC,27265,339900,4,3.5,Alderbrook South,,,2017,1,,55,Active,,,http://www.redfin.com/NC/High-Point/1467-Sawyer-Ave-27265/home/105151902,Triad MLS,930644,N,Y,36.046223,-80.006741
MLS Listing,,Single Family Residential,3601 Cedarbird Way,Durham,NC,27707,409990,3,2.5,Durham,2641,10018,2019,1,155,55,Active,,,http://www.redfin.com/NC/Durham/3601-Cedarbird-WAY-27707/home/164676056,TMLS,2252226,N,Y,35.9718094661314,-78.9769278048711
MLS Listing,,Single Family Residential,1406 Wise Ave,High Point,NC,27260,79500,2,1.0,East Side Park,,,1954,1,,,Active,,,http://www.redfin.com/NC/High-Point/1406-Wise-Ave-27260/home/94700648,Triad MLS,930300,N,Y,35.9491253,-79.985861
MLS Listing,,Single Family Residential,1016 Ardmore Dr,Greensboro,NC,27401,49500,2,3.0,Washington Park,,,1945,1,,,Active,,,http://www.redfin.com/NC/Greensboro/1016-Ardmore-Dr-27401/home/94608792,Triad MLS,929788,N,Y,36.0638047,-79.7552724
MLS Listing,,Single Family Residential,320 Ashebrook Dr,Raleigh,NC,27609,270000,3,2.0,Ashebrook,1216,12196,1980,1,222,,Active,May-4-2019 02:00 PM,May-4-2019 04:00 PM,http://www.redfin.com/NC/Raleigh/320-Ashebrook-Dr-27609/home/41136850,TMLS,2252224,N,Y,35.8649576,-78.6335901
MLS Listing,,Condo/Co-op,511 John Haywood Way #101,Raleigh,NC,27604,550000,3,3.0,Blount Street Commons,1841,,2015,1,299,300,Active,,,http://www.redfin.com/NC/Raleigh/511-John-Haywood-Way-27604/unit-101/home/109594380,TMLS,2252223,N,Y,35.7867569,-78.63547
MLS Listing,,Townhouse,7309 Wilderness Rd,Raleigh,NC,27613,229500,3,3.0,Woods,1778,10018,1984,1,129,,Active,,,http://www.redfin.com/NC/Raleigh/7309-Wilderness-Rd-27613/home/41147110,TMLS,2252221,N,Y,35.879651,-78.682864
MLS Listing,,Single Family Residential,447 Cousins Rd,Rougemont,NC,27572,129000,2,1.0,Person,1325,43560,1983,1,97,,Active,,,http://www.redfin.com/NC/Rougemont/447-Cousin-Rd-27572/home/44438737,TMLS,2252220,N,Y,36.2900884,-78.8388616
MLS Listing,,Single Family Residential,116 Rama Ln,Reidsville,NC,27320,321000,4,2.5,Wentworth Estates,,,2017,1,,,Active,May-5-2019 02:00 PM,May-5-2019 04:00 PM,http://www.redfin.com/NC/Reidsville/116-Rama-Ln-27320/home/163362496,Triad MLS,930578,N,Y,36.3940025,-79.743001
MLS Listing,,Single Family Residential,207 Kellygreen Ct,Rolesville,NC,27571,324900,3,2.5,Wall Creek,2630,23522,1994,1,124,,Active,,,http://www.redfin.com/NC/Rolesville/207-Kellygreen-Ct-27571/home/41197550,TMLS,2252218,N,Y,35.9135794,-78.4680236
MLS Listing,,Single Family Residential,912 Alden Bridge Dr,Cary,NC,27519,925000,6,5.5,Cary Park,4968,10890,2005,1,186,75,Active,,,http://www.redfin.com/NC/Cary/912-Alden-Bridge-Dr-27519/home/41283838,TMLS,2252217,N,Y,35.8138821,-78.911276
MLS Listing,,Single Family Residential,8214 Eagles View Dr,Durham,NC,27713,350000,3,2.5,Eagles Pointe,2233,10018,2001,1,157,10,Active,May-5-2019 02:00 PM,May-5-2019 04:00 PM,http://www.redfin.com/NC/Durham/8214-Eagle-View-Dr-27713/home/43588958,TMLS,2252216,N,Y,35.8994217,-78.9542127
MLS Listing,,Mobile/Manufactured Home,305 Christys Way,Roxboro,NC,27574,64100,3,2.0,Surl Acres,1554,40075,1999,1,41,,Active,,,http://www.redfin.com/NC/Roxboro/305-Christys-Way-27574/home/44437171,TMLS,2252215,N,Y,36.3653282,-78.9023238
MLS Listing,,Single Family Residential,4005 Converse Dr,Raleigh,NC,27609,410000,4,2.5,Eastgate,2371,11325,1965,1,173,,Active,,,http://www.redfin.com/NC/Raleigh/4005-Converse-Dr-27609/home/41088608,TMLS,2252213,N,Y,35.8370266,-78.6274168
MLS Listing,,Single Family Residential,104 Kenilworth St,Clayton,NC,27527,235000,3,2.5,Flowers Crest,1855,8712,2014,1,127,65,Active,,,http://www.redfin.com/NC/Clayton/104-Kenilworth-St-27527/home/53475280,TMLS,2252212,N,Y,35.6647638,-78.3537105
MLS Listing,,Single Family Residential,107 Kenneil Ct,Apex,NC,27502,389900,3,2.5,Cameron Park,2316,9147,1999,1,168,30,Active,,,http://www.redfin.com/NC/Apex/107-Kenneil-Ct-27502/home/41344378,TMLS,2252211,N,Y,35.7323804,-78.8709973
MLS Listing,,Single Family Residential,2501 Old Nc 10,Hillsborough,NC,27278,250000,3,2.0,Strayhorn Hills,1618,44866,1987,1,155,,Active,May-4-2019 12:00 PM,May-4-2019 02:00 PM,http://www.redfin.com/NC/Hillsborough/2501-Old-Nc-10-27278/home/44403540,TMLS,2252210,N,Y,36.0405495,-79.0594323
MLS Listing,,Mobile/Manufactured Home,16550 Nc 902 Hwy,Bear Creek,NC,27207,120000,3,2.0,Chatham,1392,90430,1999,1,86,,Active,,,http://www.redfin.com/NC/Bear-Creek/16550-NC-902-27207/home/41374852,TMLS,2252208,N,Y,35.5966428,-79.4161661
MLS Listing,,Single Family Residential,1403 Timber Wolf Dr,Durham,NC,27713,447750,5,3.0,Huntington Ridge,3568,15681,2003,1,125,55,Active,May-4-2019 01:00 PM,May-4-2019 04:00 PM,http://www.redfin.com/NC/Durham/1403-Timber-Wolf-Dr-27713/home/43600294,TMLS,2252207,N,Y,35.8920353,-78.9473415
MLS Listing,,Townhouse,218 Jordan Ridge Way,Jamestown,NC,27282,299000,4,2.0,Jordan Creek,,,2013,1,,240,Active,,,http://www.redfin.com/NC/Jamestown/218-Jordan-Ridge-Way-27282/home/94586932,Triad MLS,930469,N,Y,36.0201714,-79.9213034
MLS Listing,,Condo/Co-op,140 W Barbee Chapel Rd #102,Chapel Hill,NC,27517,131000,1,1.5,Meadowmont,770,,2003,1,170,188,Active,,,http://www.redfin.com/NC/Chapel-Hill/140-W-Barbee-Chapel-Rd-27517/unit-102/home/44420756,TMLS,2252206,N,Y,35.9061512,-79.0117486
MLS Listing,,Single Family Residential,4302 Holland Rd,Greensboro,NC,27405,110000,3,1.5,Strader,,,1986,1,,,Active,,,http://www.redfin.com/NC/Greensboro/4302-Holland-Rd-27405/home/94629532,Triad MLS,930264,N,Y,36.1333347,-79.7504597
MLS Listing,,Single Family Residential,4312 Brighton Ridge Dr,Apex,NC,27539,435000,4,3.5,Brighton Forest,3058,12196,2008,1,142,55,Active,,,http://www.redfin.com/NC/Apex/4312-Brighton-Ridge-Dr-27539/home/41319262,TMLS,2252202,N,Y,35.6475003,-78.7322323
MLS Listing,,Single Family Residential,7306 Wiley Mangum Rd,Bahama,NC,27503,439500,3,2.5,Durham,2675,284882,1997,1,164,,Active,,,http://www.redfin.com/NC/Bahama/7306-Wiley-Mangum-Rd-27503/home/43584276,TMLS,2252197,N,Y,36.155529,-78.857536
MLS Listing,,Single Family Residential,331 Sutton Glen Dr,Apex,NC,27523,515000,4,2.5,Sutton Place,3732,8276,2007,1,138,55,Active,,,http://www.redfin.com/NC/Apex/331-Sutton-Glen-Dr-27523/home/41311237,TMLS,2252196,N,Y,35.7643164,-78.8648264
MLS Listing,,Single Family Residential,1513 Eppes Ln,Wake Forest,NC,27587,380000,3,2.5,Heritage,2612,9147,2005,1,145,104,Active,,,http://www.redfin.com/NC/Wake-Forest/1513-Eppes-Ln-27587/home/41357960,TMLS,2252193,N,Y,35.9465985,-78.4959494
MLS Listing,,Single Family Residential,111 Burnwood Ct,Chapel Hill,NC,27514,774900,4,3.5,Stoneridge,4020,89733,1982,1,193,23,Active,,,http://www.redfin.com/NC/Chapel-Hill/111-Burnwood-Ct-27514/home/44419772,TMLS,2252192,N,Y,35.9798482,-79.0454596
MLS Listing,,Single Family Residential,1412 Rosedale Ave,Durham,NC,27707,224900,2,1.0,Durham,777,7623,1950,1,289,,Active,,,http://www.redfin.com/NC/Durham/1412-Rosedale-Ave-27707/home/43530201,TMLS,2252190,N,Y,35.9836349,-78.9228241
MLS Listing,,Single Family Residential,642 Anns Ct,Asheboro,NC,27205,395000,4,4.5,Pinecroft Village,,,2001,1,,,Active,,,http://www.redfin.com/NC/Asheboro/642-Anns-Ct-27205/home/94809002,Triad MLS,929821,N,Y,35.678926,-79.792607
MLS Listing,,Single Family Residential,612 Churchill Dr,Chapel Hill,NC,27517,469000,4,2.5,Briarcliff,2855,15986,1967,1,164,,Active,,,http://www.redfin.com/NC/Chapel-Hill/612-Churchill-Dr-27517/home/44394061,TMLS,2252188,N,Y,35.9304886,-79.014641
MLS Listing,,Single Family Residential,1220 Mackinaw Dr,Wake Forest,NC,27587,648500,5,4.5,StoneWtr,3690,15681,2019,1,176,100,Active,,,http://www.redfin.com/NC/Wake-Forest/1220-Mackinaw-Dr-27587/home/163204746,TMLS,2252187,N,Y,35.9322567,-78.4992738
MLS Listing,,Single Family Residential,1159 Alsace Dr,Apex,NC,27502,389500,4,2.5,Olive Chapel Park,2636,4791,2012,1,148,105,Active,May-4-2019 12:00 PM,May-4-2019 03:00 PM,http://www.redfin.com/NC/Apex/1159-Alsace-Dr-27502/home/44528662,TMLS,2252186,N,Y,35.7381004,-78.8715222
MLS Listing,,Single Family Residential,608 Florham Dr,High Point,NC,27262,309900,6,4.5,,,,1965,1,,,Active,May-5-2019 02:00 PM,May-5-2019 04:00 PM,http://www.redfin.com/NC/High-Point/608-Florham-Dr-27262/home/77451148,Triad MLS,930456,N,Y,35.9553013,-80.0279266
MLS Listing,,Townhouse,13116 Ashford Park Dr,Raleigh,NC,27613,309900,3,2.5,Draymoor Manor,1866,4356,2003,1,166,200,Active,,,http://www.redfin.com/NC/Raleigh/13116-Ashford-Park-Dr-27613/home/41357990,TMLS,2252184,N,Y,35.9045866,-78.725368
MLS Listing,,Single Family Residential,2716 Augusta Dr,Durham,NC,27707,525000,5,3.0,Rockwood,2590,13939,1956,1,203,,Active,,,http://www.redfin.com/NC/Durham/2716-Augusta-Dr-27707/home/43526263,TMLS,2252183,N,Y,35.9698004,-78.9254872
MLS Listing,,Single Family Residential,8008 Llewellyn Ct,Raleigh,NC,27613-8823,489900,3,2.5,Stonehenge,2790,20473,1990,1,176,,Active,May-4-2019 12:00 PM,May-4-2019 02:00 PM,http://www.redfin.com/NC/Raleigh/8008-Llewellyn-Ct-27613/home/41184577,TMLS,2252181,N,Y,35.8863551,-78.6924907
MLS Listing,,Single Family Residential,1017 Panther Springs Ct,Raleigh,NC,27603,285000,3,2.5,Stephens Pointe,2577,22651,2006,1,111,8,Active,,,http://www.redfin.com/NC/Raleigh/1017-Panther-Springs-Ct-27603/home/41300107,TMLS,2252180,N,Y,35.6293955,-78.685676
MLS Listing,,Condo/Co-op,10210 Sablewood Dr #113,Raleigh,NC,27617,319900,2,2.0,Brier Creek,1363,,2018,1,235,248,Active,,,http://www.redfin.com/NC/Raleigh/10210-Sablewood-Dr-27617/unit-113/home/144815846,TMLS,2252178,N,Y,35.9002821,-78.7966043
MLS Listing,,Condo/Co-op,10310 Sablewood Dr #205,Raleigh,NC,27617,452500,3,2.5,Brier Creek,2843,,2020,1,159,248,Active,,,http://www.redfin.com/NC/Raleigh/10310-Sablewood-Dr-27617/unit-205/home/164670708,TMLS,2252177,N,Y,35.9002336,-78.7965671
MLS Listing,,Single Family Residential,1803 Madison Ave,Greensboro,NC,27403,650000,4,3.0,Sunset Hills,,,1933,1,,,Active,May-5-2019 02:00 PM,May-5-2019 04:00 PM,http://www.redfin.com/NC/Greensboro/1803-Madison-Ave-27403/home/94603959,Triad MLS,930417,N,Y,36.0748738,-79.8183152
